rel	query_id	entity	lm	drrm	q_len	q_idf_db	q_idf_t
0	QALD2_te-33	Meals_on_Wheels	1.8048426061971775e-12	0.025974	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Healthy_Skepticism	1.06016999568575e-12	0.064277	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Cloud_Security_Alliance	1.7086677942600917e-12	0.491307	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Elder_Wisdom_Circle	4.771769280564145e-12	0.040320	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Cerebral_Palsy_Alliance	3.6240816699643573e-12	0.341980	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	UK_Youth_Climate_Coalition	4.569132262548942e-12	0.002298	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Orchestra_America	9.848063623925863e-13	0.539837	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Aboriginal_Literacy_Foundation	3.9205010367502794e-12	0.362182	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Australian_Copyright_Council	2.7868627021032756e-12	0.670674	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	MassChallenge	5.9384026082098844e-12	0.033084	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Leukaemia_Foundation	2.5477390341790096e-12	0.064373	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Balanced_Ecology	4.6205482137895846e-12	0.157885	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	British_Phonographic_Industry	9.657621227103571e-13	0.005218	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Urban_and_Regional_Information_Systems_Association	1.7448027538750097e-12	0.081063	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Yooralla	9.82165830821583e-13	0.035133	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Defenders_of_Wildlife	2.4357077520279927e-12	0.132686	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	The_Greatest_Generations_Foundation	4.25129517853043e-12	0.052060	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	International_Bone_and_Mineral_Society	3.5018694984694497e-12	0.176868	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	National_Coalition_for_Cancer_Survivorship	7.045859401814731e-12	0.050195	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	All_European_Academies	2.039119011035729e-12	0.311254	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Child_Trends	4.7544507318585125e-12	0.295791	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Forum_for_European–Australian_Science_and_Technology_Cooperation	3.0671401125605363e-12	0.170116	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	US_Apple_Association	2.3671166789946052e-12	0.305175	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Hellenic_Australian_Business_Council	6.43618310894371e-12	0.094115	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Financial_endowment	1.8686296250769856e-12	0.034072	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Choice_(Australian_consumer_organisation)	3.807648828189515e-12	0.371620	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	New_York_City_Coalition_Against_Hunger	4.5007990552722794e-12	0.072366	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	826_Chicago	1.7216985668812647e-12	0.227672	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Iranian_American_Women_Foundation	3.8833286971695845e-12	0.295251	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	California_Policy_Center	3.310295555139349e-12	0.035984	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Australian_Psychology_Accreditation_Council	1.4588907897769515e-12	0.664761	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Ukraine_Nature_Conservation_Society	8.066829662883664e-13	0.009701	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Macarthur_Astronomical_Society	4.512978805346225e-12	0.063260	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	ISOC_Morocco	2.4862586906758065e-12	0.480943	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Australian_Institute_of_Food_Science_and_Technology	2.4640699545809803e-12	0.104507	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Al_Kamandjâti	5.090517735048559e-12	0.023230	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Australian_Institute_of_Landscape_Architects	1.8559004355867365e-12	0.816253	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	American_Tortoise_Rescue	3.2547243879442087e-12	0.063441	4	15.474527190593722	25.7670842854799
0	QALD2_te-33	Infrastructure_Sustainability_Council_of_Australia	1.31785602386325e-12	0.459190	4	15.474527190593722	25.7670842854799
0	QALD2_te-34	Suzuki_Keiji	2.1063267849457868e-22	0.549307	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Arab_Revolt	9.45771481703917e-21	0.125962	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Houthi_takeover_in_Yemen	1.2331528382649028e-21	0.137411	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Banu_Talabah	6.51574827594757e-23	1.979193	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Iran–Iraq_War	4.576539679340981e-22	0.692731	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Arab_Cold_War	2.2729129567077243e-22	0.106962	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Ridda_wars	6.744117155732699e-22	0.095827	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	An_Nafud	2.8384244027916313e-22	0.109720	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Front_for_the_Liberation_of_Occupied_South_Yemen	2.3164046790242126e-21	0.643792	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Battle_of_Medina_(1812)	2.419744874401415e-22	0.346981	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Qasr_Azraq	1.2817507899261227e-22	0.212731	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Fall_of_Kampala	8.503772698968717e-23	0.763225	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Al-Wadiah_War	2.53666425982768e-22	0.418902	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Khalid_al-Mihdhar	1.6182901032971877e-21	1.197692	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Unification_of_Saudi_Arabia	6.576991191592132e-22	0.377704	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Frontier_Force_Regiment	8.624965792692874e-22	0.100743	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Shukri_al-Quwatli	1.4632223814427744e-21	0.084821	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Raid_on_Haverhill_(1708)	2.2002487144657936e-21	0.039730	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Texas–Indian_wars	1.3204155819997806e-22	0.115985	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Gulf_of_St._Lawrence_Campaign_(1758)	1.734652492159529e-21	0.125004	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Operation_Spark_(1940)	1.1391814742126582e-21	0.160449	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	China–Saudi_Arabia_relations	1.8399849480190497e-22	0.134413	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Carnatic_Wars	2.3363379288014652e-22	0.950931	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Bay_of_Fundy_Campaign_(1755)	3.340104838018188e-22	0.213578	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Battle_at_St._Croix	2.4529823918858914e-22	0.402530	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Operation_Blow_to_the_Head	3.0969687926601204e-22	0.517859	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Finno-Soviet_Treaty_of_1948	1.0767356040866884e-21	0.147443	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	The_Voice_of_the_Guns	2.5610314168917845e-22	0.193101	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Joint_warfare_in_South_Vietnam,_1963–69	6.338610421406068e-22	0.571625	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Battle_of_the_St._Lawrence	3.0924224615691046e-22	0.224159	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Conquest_of_Ha'il	5.7920646269400375e-22	0.484165	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Raid_on_Deerfield	2.6602329397067152e-21	0.292420	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	2015_Japanese_military_legislation	1.3263657409996146e-21	0.353775	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Queen_Anne's_War	3.276911255239332e-21	0.337577	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	2012_Rakhine_State_riots	2.382506634781935e-21	0.030925	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Bibliography_of_World_War_I	3.989511475472738e-22	0.557076	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Battle_of_Jahra	1.4657572056976363e-22	0.200761	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	1995_Pakistani_coup_d'état_attempt	9.343414213672763e-23	0.412768	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Ile_Saint-Jean_Campaign	3.1161038343322815e-22	0.301025	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Nejd_Expedition	1.5407218599251418e-22	0.378441	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Ghassan_al-Sharbi	1.991063843829325e-22	0.034449	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Timeline_of_the_2006_Lebanon_War_(since_September)	7.661234477981794e-23	0.822948	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Operation_Southern_Watch	3.6201467176181415e-21	0.484359	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Liberation_of_Kuwait_campaign	1.4562682067939272e-22	0.061660	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Campaigns_of_the_Arab_Revolt	1.0055187533245729e-20	0.192264	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	2005_Mauritanian_coup_d'état	1.0860186878751694e-21	0.402145	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Operation_Uzice	3.9351634776949554e-22	0.051895	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Battle_of_Fort_Beauséjour	5.510774777177664e-22	0.443609	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Operation_Suncob	2.4623350842328856e-23	1.487213	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Battle_of_Alton	3.1176531395165984e-22	0.378225	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Rhamu_Incident	2.0622910471272215e-22	0.358213	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	War_from_the_Ground_Up	9.992003685956352e-23	0.424504	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	LGBT_rights_in_Saudi_Arabia	8.045819340642754e-22	0.090420	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Battle_at_Chignecto	7.817446794765963e-22	0.143182	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Meductic_Indian_Village_/_Fort_Meductic	1.799522637796811e-22	0.040107	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Shahid_Khaqan_Abbasi	1.08753480848583e-21	0.088252	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Raid_on_Elizabethtown	2.1050057389917115e-22	1.160515	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Battle_of_Chains	7.486527560026159e-23	0.544216	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Action_of_8_June_1755	7.333295668691291e-23	0.168324	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Timeline_of_the_Gulf_War	1.4135687311830858e-22	0.659765	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Battle_of_al-Harrah	8.480511880540583e-23	0.476706	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Banu_Lahyan	1.3820527353125255e-22	0.128621	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Ikhwan_raids_on_Transjordan	1.2350873776643487e-21	0.241149	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	First_Carnatic_War	1.1934031205139467e-22	0.149000	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Conflict_in_Najran	2.7805730488335044e-21	0.984607	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Louisbourg_Expedition_(1757)	1.6611521959763938e-22	0.095712	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Battle_of_Hunayn	7.21146271191278e-23	0.163715	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Scottish–Norwegian_War	4.893260297895433e-21	0.160622	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Military_history_of_African_Americans	7.143168292611023e-21	0.827195	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Battle_of_Julu	1.7463504532917502e-21	0.325714	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Jakša	2.815074518526337e-22	0.485103	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Ottoman–Wahhabi_War	2.244657932378233e-22	0.142797	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	The_Mint_(book)	2.163688999537944e-22	0.190574	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	2015_timeline_of_the_War_in_Somalia	1.4403494114946163e-22	0.780962	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Action_of_3_September_1773	3.80428247511306e-23	1.032503	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Ottoman_return_of_Mecca_1813	8.116942785087189e-22	0.476132	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Battle_of_Uhud	2.5433343417737105e-22	0.508943	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Lawrence_Lambe	1.0041894813174784e-22	0.475167	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	St._Francis_Raid	2.1040636249498992e-22	0.193732	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Iraq–Kuwait_relations	3.0607061386046986e-23	1.096030	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Desert_kite	3.23025686756472e-22	0.044815	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Battle_of_Jarrab	2.0394695650584694e-22	0.751278	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Petitcodiac_River_Campaign	5.145201796549679e-22	0.542680	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Operation_Scorched_Earth	2.429385678715719e-21	0.126585	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Battle_of_Aden_Airport	7.542093968512244e-23	0.459112	6	28.705530431991935	35.01642375409983
2	QALD2_te-34	Battle_of_Aqaba	1.979769504849403e-21	1.210602	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	1969_Saudi_Arabian_coup_d'état_plot	5.038229237305749e-22	0.827955	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Grand_Mosque_seizure	3.855461719717149e-21	0.085927	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Saudi_Arabian-led_intervention_in_Yemen	5.3408623210620225e-21	0.193996	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	T._E._Lawrence	1.5305283535226617e-21	0.046039	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Partitioning_of_the_Ottoman_Empire	9.753021548217692e-22	0.093870	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Saudi_Arabia_at_the_2010_Summer_Youth_Olympics	9.400315279322204e-22	0.369146	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Buddhist_Uprising	1.292994960793222e-21	0.091738	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	For_the_Megalopolitans	6.430077068820276e-22	0.354852	6	28.705530431991935	35.01642375409983
2	QALD2_te-34	Seven_Pillars_of_Wisdom	1.2401254127497785e-22	0.699704	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	List_of_modern_conflicts_in_the_Middle_East	6.205608230896498e-22	0.637465	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Cruise_missile_strikes_on_Afghanistan_and_Sudan_(August_1998)	5.304429359906837e-22	0.049436	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Eulogio_Cantillo	2.2716598146000416e-22	0.362148	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Siege_of_Grand_Pre	1.8448893718111597e-22	0.292195	6	28.705530431991935	35.01642375409983
0	QALD2_te-34	Behold_a_Pale_Horse_(film)	4.390317558417973e-23	0.055837	6	28.705530431991935	35.01642375409983
0	QALD2_te-35	Travian	7.618850738126821e-07	0.006010	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	App_Store_(iOS)	6.204251580623713e-07	2.217123	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Real_Time_Streaming_Protocol	2.257849485322988e-07	0.008395	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Timbuktu_(software)	1.9950866628045164e-06	0.279489	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Karen_Richardson	3.8027442290571476e-07	0.151048	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Skype	7.016268186680206e-06	0.084634	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Microsoft_Forefront	2.619253364505416e-07	0.135279	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Cognition:_An_Erica_Reed_Thriller	4.214676573559378e-07	0.015703	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Freeware	1.0289503564225186e-07	0.008661	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Spoon_(software)	4.001221744550591e-07	0.054920	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Microsoft_RoundTable	2.6408850967396656e-07	0.196872	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	LiveChat	4.6243007939006054e-07	0.041743	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Trident_(layout_engine)	3.977768956697599e-07	0.037133	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	QuteCom	2.410473279859047e-07	0.056273	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Adware	5.170924048662046e-08	0.072203	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	SILK	2.9025741727643933e-06	0.456653	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	HuffPost_Live	1.502012009549846e-07	0.053564	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Nokia_N800	2.5149804266372865e-07	0.035432	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	TransferWise	2.722538017951124e-07	0.167875	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	SVOPC	3.4018273321235912e-06	0.246657	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Knoxville_(video_game)	6.802703317319271e-07	0.072629	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Calliflower	2.631238035953606e-07	0.054709	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Internet_linguistics	2.1706068729041855e-07	0.015784	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	HTC_Wildfire_S	7.521664689916335e-07	0.006376	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Thrustmaster	5.197490243832889e-07	0.130796	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Sabere	6.709575658879069e-07	0.361719	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	ConceptDraw_MINDMAP	4.4104195866090084e-07	0.004283	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Skype_Translator	7.0957152796626954e-06	0.692483	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Skype_protocol	1.199505328097668e-06	0.154049	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Microsoft_Notification_Protocol	4.769804401750035e-07	0.026417	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	2012_ICT_Skype_controversy	4.679237523204857e-07	0.199642	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Rajiv_Dutta	9.434051776421125e-08	0.014773	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	E-residency_of_Estonia	3.673090248389317e-07	0.035623	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	JIRA	4.5910325508707115e-07	0.062704	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Kevin_Bermeister	5.267051825523479e-07	0.084486	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Dmailer	3.9844486682949527e-07	0.021215	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Tales_of_Monkey_Island	8.837537854330207e-07	0.039321	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	OpenSky_service	5.941547840600711e-07	0.641638	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Fabasoft_Folio_Cloud	4.611782954045363e-07	0.082113	2	12.257996988645921	17.24812334128776
2	QALD2_te-35	Janus_Friis	2.2454477710664653e-06	0.103805	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Surface_Hub	7.671159960652123e-07	0.006832	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Bing_Translator	4.5910325508707115e-07	0.016808	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	OoVoo	5.269096613618164e-07	0.202941	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	CloudBook	2.544454816107926e-07	0.019145	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Nokia_X_platform	4.1570652687775214e-07	0.021220	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Microsoft_Office_2007	4.126927329480015e-07	1.804159	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	The_End_of_Energy_Obesity	2.275154634180287e-07	0.030589	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Pardus_(operating_system)	2.4904387373577594e-07	0.030119	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	FriendCaller	6.775456139290651e-07	0.206865	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Viber	3.788034430106932e-07	0.006200	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Windows_Live_Messenger	1.7447315106516023e-06	0.327592	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Vdio	1.482287837337527e-07	0.089712	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Ooredoo	2.3044418844080628e-07	0.051992	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Nokia_N900	5.436398784876106e-07	0.158754	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Jimmy_Maymann	5.217656066475875e-08	0.037812	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Nymgo	1.447750277406888e-07	0.007514	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Coinfloor	4.7061242045696585e-07	0.026744	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Brekeke_SIP_Server	4.5910325508707115e-07	0.054388	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Talkbiznow	5.511827929692744e-08	0.059922	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Microsoft_Speech_Server	4.778576453969614e-07	0.203284	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	XMPP	4.845704310921045e-07	0.421906	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Nadim_Kobeissi	2.461895262596786e-07	0.036918	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Telecommunications_in_Israel	3.690753499134699e-07	0.004148	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	D-Bus	2.296576900777158e-07	0.008209	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Nokia_Mail_and_Nokia_Chat	8.1612510437107e-07	0.024739	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	FaceTime	4.1535038508482e-07	0.012440	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	IPad_Mini	3.53768094355554e-07	0.031688	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Telecommunications_in_Estonia	1.0639317106976952e-07	0.023552	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Microsoft_account	4.925180668053722e-07	0.092044	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Coders_Trust	4.2601657572780524e-07	0.006457	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Microsoft_Exchange_Server	3.3939375356938754e-07	2.872188	2	12.257996988645921	17.24812334128776
2	QALD2_te-35	Skype_Technologies	1.7089571080152764e-06	0.616426	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	No_Phone_Zone	2.8755195004197475e-07	0.182643	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Siren_(codec)	5.803334371496592e-07	0.324850	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	World_Golf_Tour	3.6029164201783574e-07	0.081615	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Wire_(software)	5.216441878956766e-07	0.038243	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Skype_security	5.524052154382532e-06	0.448835	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	ICQ	3.809827063200901e-07	0.006323	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	2000s_in_science_and_technology	2.154478580482729e-07	0.013966	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Social_web	3.7911361981899913e-07	0.021564	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	DRDO_NETRA	4.6748852941552045e-07	0.095747	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Neverwinter_Nights:_Darkness_over_Daggerford	4.04875387290448e-07	0.024755	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	IPad_Mini_3	3.271182874367303e-07	0.228690	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Video_relay_service	3.490595482048022e-07	0.015001	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Corrective_labor_colony	2.832054550019277e-07	0.185703	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Waterhouse_Square	6.107884412319729e-08	0.362119	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Who_Wants_to_Be_a_Millionaire_(U.S._game_show)	2.2123783610565717e-07	0.613702	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	IPad_Mini_(1st_generation)	3.3522625658795997e-07	0.062519	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Novell_Vibe	4.501374064611773e-07	0.063677	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Wolff_Olins	2.448886591764082e-07	0.019878	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Maxthon	2.257849485322988e-07	0.039275	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Giana_Sisters:_Twisted_Dreams	3.693736528715227e-07	0.003562	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	GSM	6.157214209831864e-07	0.070856	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	The_Traveler_(novel)	5.180220090019533e-08	0.103985	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Microsoft_Messenger_service	1.7011492372146772e-06	0.010110	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Giving_Tuesday	5.679001867036539e-08	0.180979	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Inq_Mobile	2.412583564966893e-07	0.050360	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Minion_(Chatting_Widget)	2.917183089535609e-07	0.389428	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Peak_car	3.928202226338752e-07	0.012237	2	12.257996988645921	17.24812334128776
0	QALD2_te-35	Microsoft_Dynamics_CRM	3.6640680823307983e-07	2.743287	2	12.257996988645921	17.24812334128776
2	QALD2_te-39	Coreplay	4.701051498659968e-09	0.252997	3	11.137116775507046	15.993771729217784
0	QALD2_te-39	Franz_Koch_(cinematographer)	1.9700675949910724e-09	0.098080	3	11.137116775507046	15.993771729217784
